peptide_id,SVM_pred,SVM_prob_AMP,SVM_confidence,SVM_hyperplane_distance,SVM_distance,SVM_score_z,ESM-only_pred,ESM-only_prob_AMP,ESM-only_confidence,ESM-only_logit_AMP,ESM-only_logit_nonAMP,ESM-only_logit_margin,ESM-only_score_z,ESM+Geo20_pred,ESM+Geo20_prob_AMP,ESM+Geo20_confidence,ESM+Geo20_logit_AMP,ESM+Geo20_logit_nonAMP,ESM+Geo20_logit_margin,ESM+Geo20_score_z,ESM+QSAR12_pred,ESM+QSAR12_prob_AMP,ESM+QSAR12_confidence,ESM+QSAR12_logit_AMP,ESM+QSAR12_logit_nonAMP,ESM+QSAR12_logit_margin,ESM+QSAR12_score_z,ESM+Combined32_pred,ESM+Combined32_prob_AMP,ESM+Combined32_confidence,ESM+Combined32_logit_AMP,ESM+Combined32_logit_nonAMP,ESM+Combined32_logit_margin,ESM+Combined32_score_z
SEQ_1545,1,0.7103565039760931,0.7103565039760931,0.58507447297009,0.58507447297009,0.23811073562061547,1,0.6970492005348206,0.6970492005348206,3.67193341255188,-0.49449512362480164,4.166428565979004,0.23690718414574427,1,0.674244225025177,0.674244225025177,1.6176304817199707,-2.0195913314819336,3.6372218132019043,0.15684003953361567,1,0.7060377597808838,0.7060377597808838,3.3834407329559326,-0.9976452589035034,4.3810858726501465,0.27052943624932585,1,0.7124592065811157,0.7124592065811157,1.6203075647354126,-2.9164814949035645,4.5367889404296875,0.37903227671532197
SEQ_1546,1,0.6975783380216103,0.6975783380216103,0.548867215527714,0.548867215527714,0.20696225688208192,1,0.6942976117134094,0.6942976117134094,3.693187713623047,-0.4082556664943695,4.101443290710449,0.21063916437150718,1,0.6774278283119202,0.6774278283119202,1.7037297487258911,-2.0061516761779785,3.70988130569458,0.18848302109857393,1,0.7076438069343567,0.7076438069343567,3.406740427017212,-1.0131006240844727,4.4198408126831055,0.2871510351439791,1,0.7151459455490112,0.7151459455490112,1.621282935142517,-2.981264114379883,4.6025471687316895,0.40743307654474353
SEQ_1547,1,0.906368005843178,0.906368005843178,1.394684205854857,1.394684205854857,0.9346040171514175,1,0.6891269683837891,0.6891269683837891,4.1720356941223145,0.19183054566383362,3.9802050590515137,0.161632858659181,1,0.6773341298103333,0.6773341298103333,1.8592405319213867,-1.8484961986541748,3.7077367305755615,0.18754906534650737,1,0.7042745351791382,0.7042745351791382,4.1007513999938965,-0.2379322350025177,4.338683605194092,0.25234353578659874,1,0.7218232750892639,0.7218232750892639,1.366015911102295,-3.4016036987304688,4.767619609832764,0.47872741457852636
SEQ_1548,0,0.03551655607678371,0.9644834439232163,-1.911888272086494,-1.911888272086494,-1.9099832231413048,1,0.6285266280174255,0.6285266280174255,2.725013256072998,0.09550753980875015,2.6295056343078613,-0.3843400413799951,1,0.5961946845054626,0.5961946845054626,0.6158286929130554,-1.3323423862457275,1.9481711387634277,-0.5787362426558665,1,0.6583844423294067,0.6583844423294067,3.153794527053833,-0.12671995162963867,3.2805144786834717,-0.2014944205773404,1,0.6506139636039734,0.6506139636039734,0.9932574033737183,-2.115438461303711,3.1086959838867188,-0.23775718437405025
SEQ_1549,1,0.82144249675782,0.82144249675782,0.9562246829043483,0.9562246829043483,0.5574048561802443,1,0.7956872582435608,0.7956872582435608,6.584383964538574,-0.21338936686515808,6.797773361206055,1.3005360882046646,1,0.7499003410339355,0.7499003410339355,3.12575626373291,-2.3646481037139893,5.49040412902832,0.9638951378349561,1,0.7893990874290466,0.7893990874290466,4.792431354522705,-1.8141058683395386,6.606537342071533,1.225002895704572,1,0.794762909412384,0.794762909412384,2.5781161785125732,-4.191274642944336,6.769391059875488,1.3432870556293113
SEQ_155,0,0.15406305645228224,0.8459369435477178,-0.9501909996865157,-0.9501909996865157,-1.0826516559843438,1,0.593959629535675,0.593959629535675,2.3432564735412598,0.44146326184272766,1.9017932415008545,-0.6784922696381028,1,0.5387017726898193,0.5387017726898193,-0.6149448752403259,-1.3905316591262817,0.7755867838859558,-1.089393059154915,1,0.5854997038841248,0.5854997038841248,1.7495530843734741,0.02259361743927002,1.726959466934204,-0.8677983354876445,1,0.5982908606529236,0.5982908606529236,0.8168884515762329,-1.1748554706573486,1.9917439222335815,-0.7201657397928818
SEQ_1550,1,0.9473361950404519,0.9473361950404519,1.760834780184806,1.760834780184806,1.2495970374808207,1,0.8314098715782166,0.8314098715782166,7.182374954223633,-0.7958876490592957,7.978262424468994,1.7777074155386634,1,0.7784854173660278,0.7784854173660278,3.726801633834839,-2.557508707046509,6.284310340881348,1.3096388082645767,1,0.8151561617851257,0.8151561617851257,5.059534072875977,-2.359806776046753,7.419341087341309,1.5736061401543506,1,0.8245416283607483,0.8245416283607483,2.8782665729522705,-4.858861923217773,7.737128257751465,1.7612501175009798
SEQ_1551,0,0.2796045973886407,0.7203954026113593,-0.5034267647716779,-0.5034267647716779,-0.6983080946270812,1,0.7649989724159241,0.7649989724159241,4.105874061584473,-1.795549750328064,5.901423931121826,0.9382182484051634,1,0.7353352308273315,0.7353352308273315,3.1914427280426025,-1.9178701639175415,5.109313011169434,0.7979311487774541,1,0.7583329677581787,0.7583329677581787,3.368387460708618,-2.3494203090667725,5.717807769775391,0.8438358376737676,1,0.7672793865203857,0.7672793865203857,3.2265384197235107,-2.7385222911834717,5.965060710906982,0.9958989670562517
SEQ_1552,1,0.48790463409095114,0.5120953659090488,0.02680874900276964,0.02680874900276964,-0.2421556325549638,1,0.7872412204742432,0.7872412204742432,4.363511085510254,-2.1783671379089355,6.5418782234191895,1.1970994479544215,1,0.7092992663383484,0.7092992663383484,2.108954906463623,-2.350961208343506,4.459916114807129,0.5151208329470085,1,0.7731123566627502,0.7731123566627502,2.4338881969451904,-3.695960283279419,6.129848480224609,1.0205558999814466,1,0.7385221123695374,0.7385221123695374,2.1012957096099854,-3.0902106761932373,5.191506385803223,0.6618029594272515
SEQ_1553,1,0.9321937437390574,0.9321937437390574,1.601909240384149,1.601909240384149,1.1128761382144472,1,0.6292129755020142,0.6292129755020142,2.775562047958374,0.13135159015655518,2.6442103385925293,-0.3783961800771428,1,0.6373719573020935,0.6373719573020935,1.2352938652038574,-1.584585189819336,2.8198790550231934,-0.1991101734672273,1,0.6735831499099731,0.6735831499099731,2.1014442443847656,-1.5207370519638062,3.6221814155578613,-0.05495695269682787,1,0.6580294966697693,0.6580294966697693,1.1235482692718506,-2.149078130722046,3.2726263999938965,-0.16695608382688115
SEQ_1554,0,0.015771271312965407,0.9842287286870346,-2.3939833101034145,-2.3939833101034145,-2.3247212646933733,0,0.3768732249736786,0.623126745223999,-1.8716444969177246,0.6425604224205017,-2.514204978942871,-2.463504768211637,0,0.375949501991272,0.624050498008728,-2.0402848720550537,0.49359768629074097,-2.5338826179504395,-2.530656625407578,0,0.4056541919708252,0.5943458080291748,-0.4994300603866577,1.4103714227676392,-1.9098014831542969,-2.4275680509536133,0,0.3929803967475891,0.6070196032524109,-0.9452370405197144,1.22877037525177,-2.1740074157714844,-2.519342404749122
SEQ_1555,0,0.043113753453202446,0.9568862465467975,-1.7958489017907264,-1.7958489017907264,-1.8101565554009227,1,0.5373430252075195,0.5373430252075195,0.29283878207206726,-0.4554153382778168,0.748254120349884,-1.1447700274767627,1,0.5287314057350159,0.5287314057350159,-0.17871424555778503,-0.7539763450622559,0.5752620697021484,-1.1766338451893443,1,0.5563052296638489,0.5563052296638489,1.4999868869781494,0.3690851926803589,1.1309016942977905,-1.1234414407634403,1,0.6060084104537964,0.6060084104537964,0.7233120799064636,-1.4295086860656738,2.1528208255767822,-0.6505970636420668
SEQ_1556,1,0.4849436678948179,0.5150563321051821,0.019809914170696552,0.019809914170696552,-0.24817660938007377,1,0.6714256405830383,0.6714256405830383,2.4729549884796143,-1.1002459526062012,3.5732009410858154,-0.0028842904140058685,1,0.6286134123802185,0.6286134123802185,1.5074492692947388,-1.1239142417907715,2.6313633918762207,-0.2812081547360456,1,0.6661445498466492,0.6661445498466492,1.918365240097046,-1.5356273651123047,3.4539926052093506,-0.12709141973004667,1,0.6518123745918274,0.6518123745918274,0.710465133190155,-2.4246106147766113,3.135075807571411,-0.22636381032261502
SEQ_1557,1,0.816626068241376,0.816626068241376,0.9370722785824904,0.9370722785824904,0.5409283732607459,1,0.7654762864112854,0.7654762864112854,3.947991371154785,-1.9667155742645264,5.914707183837891,0.9435875377337047,1,0.7038182020187378,0.7038182020187378,2.529927968978882,-1.797805905342102,4.327733993530273,0.4575559328453152,1,0.7352220416069031,0.7352220416069031,2.4364888668060303,-2.669916868209839,5.106405735015869,0.5816117347205707,1,0.7443406581878662,0.7443406581878662,1.5181853771209717,-3.8250787258148193,5.343264102935791,0.7273467044177296
SEQ_1558,1,0.7344259271967737,0.7344259271967737,0.6559697857126175,0.6559697857126175,0.2991007497120389,1,0.7016962170600891,0.7016962170600891,2.9251039028167725,-1.3518375158309937,4.276941299438477,0.2815780831428147,1,0.6475178599357605,0.6475178599357605,1.794561505317688,-1.2461696863174438,3.040731191635132,-0.1029297592137468,1,0.6732905507087708,0.6732905507087708,2.0016918182373047,-1.6138365268707275,3.6155283451080322,-0.05781038682266791,1,0.6550136208534241,0.6550136208534241,0.6913938522338867,-2.5143613815307617,3.2057552337646484,-0.19583755851799642
SEQ_1559,1,0.7312795758929967,0.7312795758929967,0.6464817559446333,0.6464817559446333,0.2909383614403235,1,0.700539231300354,0.700539231300354,3.251469612121582,-0.9978653192520142,4.249334812164307,0.27041912827775744,1,0.6485571265220642,0.6485571265220642,1.8430505990982056,-1.2204638719558716,3.063514471054077,-0.09300771233576108,1,0.6793574690818787,0.6793574690818787,1.862032413482666,-1.8920694589614868,3.7541017532348633,0.0016223359577163807,1,0.6820903420448303,0.6820903420448303,1.0382356643676758,-2.778738260269165,3.816973924636841,0.06814613051539184
SEQ_156,0,0.15026266802192,0.84973733197808,-0.9675851357851255,-0.9675851357851255,-1.0976155310943267,1,0.5669335126876831,0.5669335126876831,1.6209399700164795,0.2741863429546356,1.3467535972595215,-0.902847591519332,1,0.530223548412323,0.530223548412323,-0.8328869938850403,-1.4380954504013062,0.6052084565162659,-1.1635922874604385,1,0.5795770883560181,0.5795770883560181,1.662451982498169,0.05726420879364014,1.6051877737045288,-0.9200249739462536,1,0.5743926167488098,0.5743926167488098,0.44545817375183105,-1.053520679473877,1.498978853225708,-0.932989631938371
SEQ_1560,1,0.6462607320519483,0.6462607320519483,0.4112064858440315,0.4112064858440315,0.08853510678634631,1,0.743211030960083,0.743211030960083,4.151170253753662,-1.1624565124511719,5.313626766204834,0.7006218469515658,1,0.6791348457336426,0.6791348457336426,1.8321279287338257,-1.9168661832809448,3.7489941120147705,0.20551652583256758,1,0.7694095969200134,0.7694095969200134,3.114332914352417,-2.910568952560425,6.024901866912842,0.9755453668639401,1,0.7538241744041443,0.7538241744041443,2.0188417434692383,-3.576723337173462,5.595564842224121,0.8363147070292719
SEQ_1561,1,0.6462607320519483,0.6462607320519483,0.4112064858440315,0.4112064858440315,0.08853510678634631,1,0.7473388314247131,0.7473388314247131,4.171892166137695,-1.2504558563232422,5.4223480224609375,0.7445686040809789,1,0.6816377639770508,0.6816377639770508,1.8297597169876099,-1.9767833948135376,3.8065431118011475,0.23057893511798444,1,0.7783793807029724,0.7783793807029724,3.276782751083374,-3.0044519901275635,6.2812347412109375,1.0854839247993429,1,0.7620112299919128,0.7620112299919128,2.1659295558929443,-3.6527585983276367,5.81868839263916,0.9326811611780138
SEQ_1562,1,0.9493115288424138,0.9493115288424138,1.7846684920275715,1.7846684920275715,1.2701007684738743,1,0.6359021663665771,0.6359021663665771,3.022172451019287,0.23406264185905457,2.78810977935791,-0.32022987486560295,1,0.6321039795875549,0.6321039795875549,0.8400789499282837,-1.8661895990371704,2.706268548965454,-0.24858719326795056,1,0.6780055165290833,0.6780055165290833,2.3972651958465576,-1.325838327407837,3.7231035232543945,-0.011672489030823987,1,0.6387780904769897,0.6387780904769897,1.3084137439727783,-1.5419094562530518,2.85032320022583,-0.3493476864238134
SEQ_1563,0,0.10311288534951427,0.8968871146504858,-1.2218069106530263,-1.2218069106530263,-1.3163181368342836,1,0.5696278810501099,0.5696278810501099,1.2762155532836914,-0.12545019388198853,1.4016656875610352,-0.8806513036999154,1,0.5477802157402039,0.5477802157402039,0.6342055201530457,-0.3243241608142853,0.9585297107696533,-1.0097219870867489,1,0.6206099390983582,0.6206099390983582,1.7555114030838013,-0.7051787376403809,2.4606900215148926,-0.5531087768244176,1,0.6383710503578186,0.6383710503578186,2.4881627559661865,-0.3533424735069275,2.841505289077759,-0.3531561182489508
SEQ_1564,0,0.06527250508672394,0.934727494913276,-1.5161876778412613,-1.5161876778412613,-1.5695688306320468,1,0.6340888142585754,0.6340888142585754,2.4886398315429688,-0.2603512406349182,2.748991012573242,-0.3360422652139847,1,0.6352978944778442,0.6352978944778442,1.8940907716751099,-0.880974292755127,2.7750649452209473,-0.21862657802325186,1,0.664138674736023,0.664138674736023,3.071737766265869,-0.3372246325016022,3.4089624881744385,-0.14640437810121343,1,0.6727060079574585,0.6727060079574585,1.4674760103225708,-2.1347708702087402,3.6022467613220215,-0.024593946897217476
SEQ_1565,0,0.11412333869184148,0.8858766613081586,-1.1546103412170123,-1.1546103412170123,-1.258510087779168,1,0.5541525483131409,0.5541525483131409,0.5906174778938293,-0.4966984987258911,1.0873160362243652,-1.0077161322047163,1,0.5700031518936157,0.5700031518936157,0.9134263396263123,-0.4958939254283905,1.4093202352523804,-0.8134041245954485,1,0.5909605622291565,0.5909605622291565,2.470799207687378,0.6311103105545044,1.8396888971328735,-0.8194498315087562,1,0.6316782832145691,0.6316782832145691,2.801776170730591,0.10465885698795319,2.697117328643799,-0.4155168853795716
SEQ_1566,1,0.5951394000317839,0.5951394000317839,0.2811165590834246,0.2811165590834246,-0.02337901220620912,1,0.6090530157089233,0.6090530157089233,1.4048447608947754,-0.8118223547935486,2.2166671752929688,-0.5512155183269433,1,0.6481344699859619,0.6481344699859619,2.3532965183258057,-0.7009488344192505,3.0542454719543457,-0.09704433243282523,1,0.6612663269042969,0.6612663269042969,3.0702965259552,-0.27441608905792236,3.344712734222412,-0.17396044291159696,1,0.6970688700675964,0.6970688700675964,3.133229970932007,-1.0336627960205078,4.166893005371094,0.21927522910952427
SEQ_1567,0,0.4070865035477061,0.592913496452294,-0.167758498591842,-0.167758498591842,-0.4095384779571882,1,0.5978842973709106,0.5978842973709106,1.2871105670928955,-0.6961767673492432,1.9832873344421387,-0.6455511389585963,1,0.6303360462188721,0.6303360462188721,2.3169546127319336,-0.35133883357048035,2.6682934761047363,-0.2651252186413148,1,0.6429129838943481,0.6429129838943481,3.0278122425079346,0.08766227960586548,2.940150022506714,-0.34747326775799753,1,0.6755346655845642,0.6755346655845642,2.746713399887085,-0.9199159145355225,3.6666293144226074,0.0032127025568886125
SEQ_1568,0,0.17529408646084932,0.8247059135391507,-0.8589552556918026,-0.8589552556918026,-1.0041631199073866,1,0.6186361312866211,0.6186361312866211,1.7769513130187988,-0.641864001750946,2.4188153743743896,-0.4695041942023131,1,0.6606706976890564,0.6606706976890564,2.31150221824646,-1.0199209451675415,3.331423282623291,0.02366573657979603,1,0.7189450860023499,0.7189450860023499,3.762486219406128,-0.9336881637573242,4.696174621582031,0.40566779013427234,1,0.733059287071228,0.733059287071228,3.072506904602051,-1.978493332862854,5.051000118255615,0.6011186848894404
SEQ_1569,0,0.12556622919045993,0.8744337708095401,-1.0905153147977242,-1.0905153147977242,-1.203370242657114,1,0.6086210608482361,0.6086210608482361,2.141134262084961,-0.06646328419446945,2.207597494125366,-0.5548816190439451,1,0.6135515570640564,0.6135515570640564,1.6203404664993286,-0.6909883618354797,2.311328887939453,-0.42058217953043164,1,0.6534536480903625,0.6534536480903625,3.1332058906555176,-0.038068972527980804,3.1712749004364014,-0.24834616261331582,1,0.6702476143836975,0.6702476143836975,1.688759684562683,-1.8577662706375122,3.5465259552001953,-0.04865961140587965
SEQ_157,1,0.7790218340800247,0.7790218340800247,0.7992674024368277,0.7992674024368277,0.422377216451346,1,0.5285768508911133,0.5285768508911133,0.5740917921066284,0.0019310470670461655,0.5721607208251953,-1.2159496121089974,1,0.5297039747238159,0.5297039747238159,-0.8681159615516663,-1.4628963470458984,0.5947803854942322,-1.1681336797519075,1,0.5476828217506409,0.5476828217506409,0.7362838983535767,-0.22027960419654846,0.9565634727478027,-1.1982133276028133,1,0.5262974500656128,0.5262974500656128,-0.08865440636873245,-0.6150893568992615,0.5264349579811096,-1.353028693321156
SEQ_1570,0,0.4358379954408604,0.5641620045591396,-0.09727041560691718,-0.09727041560691718,-0.34889879659854833,1,0.5874088406562805,0.5874088406562805,1.07468843460083,-0.691631019115448,1.7663195133209229,-0.7332527758606876,1,0.6167057752609253,0.6167057752609253,1.0974851846694946,-1.280460238456726,2.3779454231262207,-0.39157088695845604,1,0.6365129351615906,0.6365129351615906,2.5612833499908447,-0.2400222271680832,2.8013055324554443,-0.40702225481364007,1,0.6705771088600159,0.6705771088600159,3.0145180225372314,-0.5394639372825623,3.5539820194244385,-0.04543935756060392
SEQ_1571,1,0.6447015821123229,0.6447015821123229,0.39813244105487133,0.39813244105487133,0.07728773167681445,1,0.6389553546905518,0.6389553546905518,1.840409517288208,-1.013755440711975,2.8541650772094727,-0.2935293359667922,1,0.6783779263496399,0.6783779263496399,2.3271546363830566,-1.4044828414916992,3.731637477874756,0.19795776598879947,1,0.6896836161613464,0.6896836161613464,3.185199022293091,-0.808003306388855,3.9932022094726562,0.10417008537323134,1,0.7243817448616028,0.7243817448616028,3.2830846309661865,-1.548424482345581,4.831509113311768,0.5063211172430047
SEQ_1572,1,0.5607879882261856,0.5607879882261856,0.1993784866590138,0.1993784866590138,-0.09369686533530826,1,0.6289784908294678,0.6289784908294678,1.6973857879638672,-0.9417996406555176,2.6391854286193848,-0.380427323809209,1,0.6618538498878479,0.6618538498878479,2.2905874252319336,-1.0672452449798584,3.357832670211792,0.03516694221633432,1,0.673784613609314,0.673784613609314,3.1021978855133057,-0.524564266204834,3.6267621517181396,-0.05299232163215255,1,0.706701934337616,0.706701934337616,2.9504668712615967,-1.446631669998169,4.397098541259766,0.3187003735092837
SEQ_1573,0,0.13303011857321442,0.8669698814267855,-1.0513605601559277,-1.0513605601559277,-1.169686082943733,1,0.5992552042007446,0.5992552042007446,1.4814379215240479,-0.5303762555122375,2.0118141174316406,-0.6340201868072525,1,0.6172605752944946,0.6172605752944946,2.2205216884613037,-0.16916285455226898,2.3896844387054443,-0.38645858241543196,1,0.6669233441352844,0.6669233441352844,3.2544500827789307,-0.21706236898899078,3.47151255607605,-0.11957729131925184,1,0.6869398355484009,0.6869398355484009,2.62519907951355,-1.3040578365325928,3.9292569160461426,0.11664084890437794
SEQ_1574,0,0.06527250508672394,0.934727494913276,-1.5161876778412613,-1.5161876778412613,-1.5695688306320468,1,0.6323415040969849,0.6323415040969849,2.367173194885254,-0.34420153498649597,2.7113747596740723,-0.35124731698770906,1,0.6361318230628967,0.6361318230628967,1.8870819807052612,-0.9059888124465942,2.7930707931518555,-0.21078508760551182,1,0.66080641746521,0.66080641746521,3.0764362812042236,-0.25801390409469604,3.3344502449035645,-0.17836192001292858,1,0.6757115721702576,0.6757115721702576,1.5591710805892944,-2.111494779586792,3.670665740966797,0.0049560241953792656
SEQ_1575,0,0.2953690220974353,0.7046309779025647,-0.4579774601149567,-0.4579774601149567,-0.6592088421627357,1,0.5789998173713684,0.5789998173713684,0.8828854560852051,-0.7104583978652954,1.5933438539505005,-0.8031721233132726,1,0.595716655254364,0.595716655254364,0.993777334690094,-0.9444682598114014,1.9382455348968506,-0.583058812073797,1,0.6164121031761169,0.6164121031761169,2.5659501552581787,0.19421538710594177,2.371734857559204,-0.5912607402546828,1,0.6583241820335388,0.6583241820335388,2.899742603302002,-0.3794329762458801,3.2791755199432373,-0.16412753674550493
SEQ_1576,1,0.6447015821123229,0.6447015821123229,0.39813244105487133,0.39813244105487133,0.07728773167681445,1,0.6382388472557068,0.6382388472557068,1.7320005893707275,-1.1066408157348633,2.838641405105591,-0.29980423630549796,1,0.6721490025520325,0.6721490025520325,2.4754083156585693,-1.1141964197158813,3.5896048545837402,0.13610300309084353,1,0.6815430521965027,0.6815430521965027,3.1551058292388916,-0.6492546796798706,3.8043603897094727,0.023177753041646893,1,0.7195855379104614,0.7195855379104614,3.295572280883789,-1.416461706161499,4.712034225463867,0.45472023835637704
SEQ_1577,1,0.5607879882261856,0.5607879882261856,0.1993784866590138,0.1993784866590138,-0.09369686533530826,1,0.6334100365638733,0.6334100365638733,1.6480810642242432,-1.0862901210784912,2.7343711853027344,-0.3419518179588272,1,0.6605579853057861,0.6605579853057861,2.49564790725708,-0.8332610130310059,3.328908920288086,0.0225707396524704,1,0.6670328974723816,0.6670328974723816,3.1521189212799072,-0.321860134601593,3.4739789962768555,-0.11851946024841094,1,0.7045475244522095,0.7045475244522095,3.0087344646453857,-1.3365044593811035,4.34523868560791,0.29630224300025043
SEQ_1578,0,0.17529408646084932,0.8247059135391507,-0.8589552556918026,-0.8589552556918026,-1.0041631199073866,1,0.6111904382705688,0.6111904382705688,1.483238935470581,-0.7783545255661011,2.2615933418273926,-0.5330556901807977,1,0.6362510919570923,0.6362510919570923,2.200486898422241,-0.5951599478721619,2.795646905899048,-0.2096631985670372,1,0.6738587021827698,0.6738587021827698,3.4092843532562256,-0.21916359663009644,3.628448009490967,-0.05226927441108769,1,0.6780598163604736,0.6780598163604736,2.3297948837280273,-1.394553303718567,3.7243480682373047,0.02814127523628627
SEQ_1579,1,0.9712832030296774,0.9712832030296774,2.134073390007889,2.134073390007889,1.5706877724246828,1,0.8084850311279297,0.8084850311279297,3.009214162826538,-4.191768646240234,7.200983047485352,1.463519471264574,1,0.763962984085083,0.763962984085083,1.7418831586837769,-4.130770683288574,5.872653961181641,1.1303637433410454,1,0.8150839805603027,0.8150839805603027,1.893653154373169,-5.523294925689697,7.416948318481445,1.572579905970981,1,0.8224391341209412,0.8224391341209412,5.4587531089782715,-2.206054210662842,7.664807319641113,1.7300149011670636
SEQ_158,0,0.4210211118264058,0.5789788881735942,-0.13333196161706617,-0.13333196161706617,-0.37992192230652144,1,0.7414677739143372,0.7414677739143372,2.941070079803467,-2.326986074447632,5.2680559158325195,0.6822014279603118,1,0.7276433110237122,0.7276433110237122,2.2530922889709473,-2.660399913787842,4.913492202758789,0.7126517996105457,1,0.7326355576515198,0.7326355576515198,3.038496732711792,-2.001680612564087,5.040177345275879,0.5532070531816314,1,0.732166588306427,0.732166588306427,1.9491770267486572,-3.079037666320801,5.028214454650879,0.5912776187943103
SEQ_1580,1,0.9665924924137191,0.9665924924137191,2.0417952453314947,2.0417952453314947,1.4913024770302858,1,0.7785803079605103,0.7785803079605103,3.106092929840088,-3.1809678077697754,6.287060737609863,1.0940984107440788,1,0.7343366146087646,0.7343366146087646,1.3923778533935547,-3.691310167312622,5.083687782287598,0.7867714418033446,1,0.7782709002494812,0.7782709002494812,1.8797898292541504,-4.398301601409912,6.2780914306640625,1.0841357909339038,1,0.7956685423851013,0.7956685423851013,4.682438373565674,-2.114757537841797,6.797195911407471,1.3552958953294918
SEQ_1581,1,0.8445665891623788,0.8445665891623788,1.0542914681308808,1.0542914681308808,0.6417700191436763,1,0.666260838508606,0.666260838508606,3.5166149139404297,0.06000737100839615,3.4566075801849365,-0.05001306992647845,1,0.7066680192947388,0.7066680192947388,1.9461160898208618,-2.450164318084717,4.396280288696289,0.48740762984833325,1,0.6793135404586792,0.6793135404586792,2.549086809158325,-1.2040079832077026,3.7530946731567383,0.0011904095736436934,1,0.7235937714576721,0.7235937714576721,1.8576098680496216,-2.954181671142578,4.81179141998291,0.49780509915993
SEQ_1582,1,0.797990655269895,0.797990655269895,0.866400944612227,0.866400944612227,0.4801310442418347,1,0.7896065711975098,0.7896065711975098,4.622150897979736,-1.9906253814697266,6.612776279449463,1.2257575021068727,1,0.7110992670059204,0.7110992670059204,1.9891270399093628,-2.5145187377929688,4.503645896911621,0.5341650161844784,1,0.7596147656440735,0.7596147656440735,2.9778225421905518,-2.7750208377838135,5.752843379974365,0.8588622538999706,1,0.7320173382759094,0.7320173382759094,1.681853175163269,-3.3425567150115967,5.024409770965576,0.5896343862658382
SEQ_1583,0,0.09853537410082076,0.9014646258991792,-1.2516238459751023,-1.2516238459751023,-1.3419691317323654,1,0.6975888609886169,0.6975888609886169,2.3289966583251953,-1.850215196609497,4.179211616516113,0.24207428427567698,1,0.7018289566040039,0.7018289566040039,1.983115315437317,-2.2969970703125,4.280112266540527,0.43681681979164355,1,0.7228736281394958,0.7228736281394958,3.1055943965911865,-1.6882102489471436,4.79380464553833,0.4475403126280992,1,0.7014405727386475,0.7014405727386475,1.9593279361724854,-2.311508893966675,4.27083683013916,0.26416828412287613
SEQ_1584,0,0.151810979169315,0.848189020830685,-0.960455514482105,-0.960455514482105,-1.0914820409252808,1,0.6990857720375061,0.6990857720375061,2.288900375366211,-1.9258410930633545,4.2147417068481445,0.2564360779522491,1,0.705073893070221,0.705073893070221,1.9729536771774292,-2.384934663772583,4.357888221740723,0.47068800485180456,1,0.7255384922027588,0.7255384922027588,3.0176961421966553,-1.8428202867507935,4.860516548156738,0.47615236791393695,1,0.6998698711395264,0.6998698711395264,1.9416333436965942,-2.2917580604553223,4.233391284942627,0.24799565506805835
SEQ_1585,1,0.5540049236209367,0.5540049236209367,0.18325236715616777,0.18325236715616777,-0.10756988765048556,1,0.7103212475776672,0.7103212475776672,2.159153461456299,-2.325570583343506,4.484724044799805,0.36556697510858743,1,0.7026774287223816,0.7026774287223816,2.0468883514404297,-2.2535128593444824,4.300401210784912,0.4456525915080817,1,0.7348302602767944,0.7348302602767944,2.743462085723877,-2.35288667678833,5.096348762512207,0.5772984016872008,1,0.6716316342353821,0.6716316342353821,1.9128366708755493,-1.665033221244812,3.5778698921203613,-0.03512225035887361
SEQ_1586,0,0.039952437086051534,0.9600475629139484,-1.8415066031178586,-1.8415066031178586,-1.849435087924461,1,0.6349788904190063,0.6349788904190063,1.1148569583892822,-1.653325080871582,2.7681820392608643,-0.3282849653266624,1,0.6159266233444214,0.6159266233444214,0.8496014475822449,-1.51187002658844,2.36147141456604,-0.39874526612471994,1,0.6323630213737488,0.6323630213737488,1.1831773519515991,-1.528660535812378,2.7118377685546875,-0.4453940671373134,1,0.6061310172080994,0.6061310172080994,1.6342198848724365,-0.521169900894165,2.1553897857666016,-0.6494875367280245
SEQ_1587,1,0.6442761071037754,0.6442761071037754,0.3971377247308566,0.3971377247308566,0.07643199438937269,1,0.6975187659263611,0.6975187659263611,2.192748546600342,-1.98480224609375,4.177550792694092,0.2414029544579899,1,0.6713985800743103,0.6713985800743103,1.3283611536026,-2.2442259788513184,3.572587013244629,0.1286917864514875,1,0.7216488718986511,0.7216488718986511,2.5127837657928467,-2.250492572784424,4.763276100158691,0.4344469305791003,1,0.6619424819946289,0.6619424819946289,1.9006601572036743,-1.4591526985168457,3.3598127365112305,-0.12930054238015387
SEQ_1588,0,0.43084032550384255,0.5691596744961575,-0.10937906922071261,-0.10937906922071261,-0.3593156623399494,1,0.7092837691307068,0.7092837691307068,2.2056026458740234,-2.253936767578125,4.459539413452148,0.3553869706150584,1,0.6757410764694214,0.6757410764694214,1.0978407859802246,-2.573498249053955,3.6713390350341797,0.17169798285870982,1,0.7376091480255127,0.7376091480255127,2.8695766925811768,-2.2983174324035645,5.16789436340332,0.6079835809102284,1,0.6777815818786621,0.6777815818786621,2.031888723373413,-1.6860886812210083,3.717977523803711,0.025389854434132088
