peptide_id,SVM_pred,SVM_prob_AMP,SVM_confidence,SVM_hyperplane_distance,SVM_distance,SVM_score_z
SEQ_329,1,0.5497595553443296,0.5497595553443296,0.17316617065726403,0.17316617065726403,-0.037895862222851344
SEQ_33,0,0.18529149445745494,0.814708505542545,-0.8190049002927494,-0.8190049002927494,-0.8830281073180309
SEQ_330,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_331,1,0.5497595553443296,0.5497595553443296,0.17316617065726403,0.17316617065726403,-0.037895862222851344
SEQ_332,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_333,1,0.9546915640346559,0.9546915640346559,1.8543467755631347,1.8543467755631347,1.3941353475504006
SEQ_334,1,0.5474806439483489,0.5474806439483489,0.16775430952703863,0.16775430952703863,-0.042505690589194796
SEQ_335,0,0.06379488408338835,0.9362051159166116,-1.5306401606909423,-1.5306401606909423,-1.4891996869160398
SEQ_336,1,0.9598090464486547,0.9598090464486547,1.9283607235802225,1.9283607235802225,1.4571804976132274
SEQ_337,1,0.72455404210824,0.72455404210824,0.6264323003445594,0.6264323003445594,0.34819665047401027
SEQ_338,1,0.943475526757968,0.943475526757968,1.7165952696589373,1.7165952696589373,1.2767984861373938
SEQ_339,1,0.8010361662386912,0.8010361662386912,0.877605399735898,0.877605399735898,0.562146131174815
SEQ_34,0,0.14334623674196853,0.8566537632580314,-1.0001942968753945,-1.0001942968753945,-1.0373654045894676
SEQ_340,1,0.9598090464486547,0.9598090464486547,1.9283607235802225,1.9283607235802225,1.4571804976132274
SEQ_341,1,0.9598090464486547,0.9598090464486547,1.9283607235802225,1.9283607235802225,1.4571804976132274
SEQ_342,1,0.9550328564435295,0.9550328564435295,1.8590282401941334,1.8590282401941334,1.3981230234963855
SEQ_343,1,0.9550328564435295,0.9550328564435295,1.8590282401941334,1.8590282401941334,1.3981230234963855
SEQ_344,1,0.9550328564435295,0.9550328564435295,1.8590282401941334,1.8590282401941334,1.3981230234963855
SEQ_345,1,0.9598090464486547,0.9598090464486547,1.9283607235802225,1.9283607235802225,1.4571804976132274
SEQ_346,1,0.9579690573548942,0.9579690573548942,1.9007634721975077,1.9007634721975077,1.4336731331048091
SEQ_347,1,0.9550328564435295,0.9550328564435295,1.8590282401941334,1.8590282401941334,1.3981230234963855
SEQ_348,1,0.9598090464486547,0.9598090464486547,1.9283607235802225,1.9283607235802225,1.4571804976132274
SEQ_349,1,0.9550328564435295,0.9550328564435295,1.8590282401941334,1.8590282401941334,1.3981230234963855
SEQ_35,1,0.8055884726366654,0.8055884726366654,0.8945944956843991,0.8945944956843991,0.5766174589745121
SEQ_350,1,0.9550328564435295,0.9550328564435295,1.8590282401941334,1.8590282401941334,1.3981230234963855
SEQ_351,1,0.9598090464486547,0.9598090464486547,1.9283607235802225,1.9283607235802225,1.4571804976132274
SEQ_352,1,0.9550328564435295,0.9550328564435295,1.8590282401941334,1.8590282401941334,1.3981230234963855
SEQ_353,1,0.9598090464486547,0.9598090464486547,1.9283607235802225,1.9283607235802225,1.4571804976132274
SEQ_354,1,0.9589526395604839,0.9589526395604839,1.9153687104572246,1.9153687104572246,1.446113888698263
SEQ_355,1,0.5724245361657198,0.5724245361657198,0.2270659523625912,0.2270659523625912,0.008016022185496028
SEQ_356,0,0.06379488408338835,0.9362051159166116,-1.5306401606909423,-1.5306401606909423,-1.4891996869160398
SEQ_357,1,0.5,0.5,0.0585339062305027,0.0585339062305027,-0.1355397321479945
SEQ_358,1,0.6620669128675085,0.6620669128675085,0.45246403343891217,0.45246403343891217,0.20001031820722878
SEQ_359,0,0.4748824723585693,0.5251175276414307,-0.003997681136131415,-0.003997681136131415,-0.18880419668224757
SEQ_36,1,0.9715062501764131,0.9715062501764131,2.1388169697136865,2.1388169697136865,1.6364473246723679
SEQ_360,1,0.5228335730082062,0.5228335730082062,0.10934086672601528,0.10934086672601528,-0.09226231573539892
SEQ_361,0,0.14335016152898067,0.8566498384710193,-1.0001754258360513,-1.0001754258360513,-1.0373493302205263
SEQ_362,0,0.10352845063593313,0.8964715493640669,-1.219158465889164,-1.219158465889164,-1.2238792883059286
SEQ_363,1,0.49230499962468893,0.5076950003753111,0.03720584995475151,0.03720584995475151,-0.15370699040778513
SEQ_364,0,0.07326135052761454,0.9267386494723855,-1.4429460347626426,-1.4429460347626426,-1.4145017485287823
SEQ_365,0,0.06817393318111002,0.93182606681889,-1.48867299309412,-1.48867299309412,-1.4534520143524492
SEQ_366,0,0.07503876259056569,0.9249612374094343,-1.4276587137979608,-1.4276587137979608,-1.4014799942500558
SEQ_367,0,0.2450244442709029,0.7549755557290971,-0.6090591253073874,-0.6090591253073874,-0.7041961000597126
SEQ_368,0,0.27821684271682107,0.721783157283179,-0.507500910753447,-0.507500910753447,-0.6176887180296696
SEQ_369,0,0.14966383666393102,0.850336163336069,-0.970358833273983,-0.970358833273983,-1.0119515288222847
SEQ_37,1,0.9155860980438305,0.9155860980438305,1.4618497977458333,1.4618497977458333,1.0598060551853334
SEQ_370,1,0.5051294127401459,0.5051294127401459,0.06749602157641832,0.06749602157641832,-0.1279057939241726
SEQ_371,1,0.8842822099756062,0.8842822099756062,1.255206505046559,1.255206505046559,0.883787105423396
SEQ_372,1,0.8819482601517449,0.8819482601517449,1.2418775942526201,1.2418775942526201,0.8724335267576031
SEQ_373,0,0.46932383951346446,0.5306761604865355,-0.01717553075348377,-0.01717553075348377,-0.20002910129670667
SEQ_374,0,0.07503876259056569,0.9249612374094343,-1.4276587137979608,-1.4276587137979608,-1.4014799942500558
SEQ_375,0,0.07503876259056569,0.9249612374094343,-1.4276587137979608,-1.4276587137979608,-1.4014799942500558
SEQ_376,0,0.343624719220027,0.656375280779973,-0.3339633216255067,-0.3339633216255067,-0.4698692374962668
SEQ_377,1,0.6156102037352958,0.6156102037352958,0.32968253797624636,0.32968253797624636,0.0954249256729062
SEQ_378,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_379,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_38,0,0.20504406478190498,0.794955935218095,-0.7447044051939885,-0.7447044051939885,-0.8197388761833502
SEQ_380,0,0.07180715651528503,0.928192843484715,-1.4557095692199307,-1.4557095692199307,-1.4253737391028565
SEQ_381,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_382,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_383,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_384,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_385,0,0.0741981986247078,0.9258018013752922,-1.4348463133344451,-1.4348463133344451,-1.4076023982496983
SEQ_386,0,0.07180715651528503,0.928192843484715,-1.4557095692199307,-1.4557095692199307,-1.4253737391028565
SEQ_387,0,0.08297679603657812,0.9170232039634219,-1.3631972547260651,-1.3631972547260651,-1.3465716631944258
SEQ_388,0,0.1430728758704499,0.8569271241295501,-1.0015097220356342,-1.0015097220356342,-1.038485884969795
SEQ_389,0,0.1434052703825553,0.8565947296174448,-0.9999104985705853,-0.9999104985705853,-1.0371236649283142
SEQ_39,0,0.1492055788463314,0.8507944211536687,-0.9724875978216614,-0.9724875978216614,-1.0137648124526326
SEQ_390,0,0.07171957327861053,0.9282804267213894,-1.4564858801327047,-1.4564858801327047,-1.4260350014635665
SEQ_391,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_392,0,0.10669604687776806,0.893303953122232,-1.1992740482826063,-1.1992740482826063,-1.206941722813166
SEQ_393,0,0.07503876259056569,0.9249612374094343,-1.4276587137979608,-1.4276587137979608,-1.4014799942500558
SEQ_394,0,0.1836767343226703,0.8163232656773297,-0.8253420972071126,-0.8253420972071126,-0.8884261375697273
SEQ_395,0,0.12597988039733554,0.8740201196026645,-1.0882940593123387,-1.0882940593123387,-1.1124088645337233
SEQ_396,0,0.07503876259056569,0.9249612374094343,-1.4276587137979608,-1.4276587137979608,-1.4014799942500558
SEQ_397,0,0.07647414622155689,0.9235258537784431,-1.4155541265918075,-1.4155541265918075,-1.3911692955600692
SEQ_398,0,0.07503876259056569,0.9249612374094343,-1.4276587137979608,-1.4276587137979608,-1.4014799942500558
SEQ_399,0,0.07503876259056569,0.9249612374094343,-1.4276587137979608,-1.4276587137979608,-1.4014799942500558
SEQ_4,0,0.338929804651266,0.661070195348734,-0.3470431112415656,-0.3470431112415656,-0.48101061451001903
SEQ_40,1,0.8821380664204862,0.8821380664204862,1.2429529234627275,1.2429529234627275,0.8733494931833166
SEQ_400,0,0.07180715651528503,0.928192843484715,-1.4557095692199307,-1.4557095692199307,-1.4253737391028565
SEQ_401,0,0.19046616101192318,0.8095338389880768,-0.7989793396185656,-0.7989793396185656,-0.8659703160284125
SEQ_402,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_403,0,0.0844423277792628,0.9155576722207373,-1.3519155943740242,-1.3519155943740242,-1.3369619343675287
SEQ_404,0,0.12651456864449878,0.8734854313555012,-1.0854320800480157,-1.0854320800480157,-1.1099710279227877
SEQ_405,1,0.5362876193308002,0.5362876193308002,0.14120003272094728,0.14120003272094728,-0.06512464837892608
SEQ_406,0,0.18296082707101025,0.8170391729289898,-0.8281655201640377,-0.8281655201640377,-0.890831131882003
SEQ_407,0,0.22098775012675717,0.7790122498732428,-0.6885282040003228,-0.6885282040003228,-0.7718879355282652
SEQ_408,0,0.206201993553613,0.793798006446387,-0.7405187526797011,-0.7405187526797011,-0.8161735334615544
SEQ_409,1,0.9530583983368907,0.9530583983368907,1.8323993247876085,1.8323993247876085,1.3754404884770797
SEQ_41,1,0.8821380664204862,0.8821380664204862,1.2429529234627275,1.2429529234627275,0.8733494931833166
SEQ_410,0,0.039952437086051534,0.9600475629139484,-1.8415066031178586,-1.8415066031178586,-1.753996012978491
SEQ_411,0,0.18400817192943394,0.815991828070566,-0.8240378487042649,-0.8240378487042649,-0.887315177476607
SEQ_412,0,0.12278654190652505,0.877213458093475,-1.1056067950358042,-1.1056067950358042,-1.1271558689960708
SEQ_413,1,0.6387921512756861,0.6387921512756861,0.38429826557919433,0.38429826557919433,0.14194665346566468
SEQ_414,1,0.6072215258883781,0.6072215258883781,0.3098091239678247,0.3098091239678247,0.07849673305531515
SEQ_415,0,0.2889491545262327,0.7110508454737673,-0.476307417550382,-0.476307417550382,-0.591118071379163
SEQ_416,0,0.13084735246460663,0.8691526475353933,-1.0626135774070045,-1.0626135774070045,-1.090534206056733
SEQ_417,0,0.08491426579393987,0.9150857342060601,-1.348320453309963,-1.348320453309963,-1.3338995898506758
SEQ_418,1,0.9061137184013978,0.9061137184013978,1.3929177476295305,1.3929177476295305,1.0010896705017696
SEQ_419,0,0.03495059022827513,0.9650494097717248,-1.921479776295452,-1.921479776295452,-1.8221172365999871
SEQ_42,1,0.8800745443911643,0.8800745443911643,1.2313422594839398,1.2313422594839398,0.8634595187598103
SEQ_420,1,0.7163197491121931,0.7163197491121931,0.6022927968193011,0.6022927968193011,0.3276345988207099
SEQ_421,0,0.24644557630547415,0.7535544236945259,-0.6045319981932697,-0.6045319981932697,-0.7003398889547848
SEQ_422,1,0.8439812291509572,0.8439812291509572,1.051668928317468,1.051668928317468,0.7104136074261383
SEQ_423,0,0.1349948274962453,0.8650051725037546,-1.0413646109690593,-1.0413646109690593,-1.0724343165946693
SEQ_424,0,0.04679448652374021,0.9532055134762598,-1.7466093279744035,-1.7466093279744035,-1.6731624253607729
SEQ_425,0,0.06467705082067056,0.9353229491793295,-1.5219747572670999,-1.5219747572670999,-1.4818184881846201
SEQ_426,0,0.18078965525055396,0.8192103447494461,-0.8367810806793119,-0.8367810806793119,-0.8981698743773423
SEQ_427,0,0.16984687084101666,0.8301531291589833,-0.8814813004543006,-0.8814813004543006,-0.93624556333944
SEQ_428,1,0.8954791711658358,0.8954791711658358,1.3226372950370728,1.3226372950370728,0.9412247153293752
SEQ_429,0,0.2552147895445276,0.7447852104554724,-0.5769761923501572,-0.5769761923501572,-0.6768678277957169
SEQ_43,1,0.8826484950029909,0.8826484950029909,1.2458522161128376,1.2458522161128376,0.8758191133711228
SEQ_430,0,0.3052497410511196,0.6947502589488803,-0.43021101535223427,-0.43021101535223427,-0.5518531129247418
SEQ_431,0,0.0810177412197862,0.9189822587802138,-1.3785645732445335,-1.3785645732445335,-1.3596615594641994
SEQ_432,1,0.9084509327629373,0.9084509327629373,1.409319021548968,1.409319021548968,1.0150602909479824
SEQ_433,0,0.11136622575025139,0.8886337742497487,-1.170884714294495,-1.170884714294495,-1.1827596616015281
SEQ_434,0,0.16367124974899747,0.8363287502510025,-0.9077258902423104,-0.9077258902423104,-0.9586007294378681
SEQ_435,0,0.3540796985098187,0.6459203014901813,-0.3052734623510562,-0.3052734623510562,-0.4454311885649825
SEQ_436,0,0.13627791432331704,0.863722085676683,-1.034902681857889,-1.034902681857889,-1.0669300393412111
SEQ_437,0,0.10037933572270098,0.899620664277299,-1.239467656958622,-1.239467656958622,-1.2411786762312018
SEQ_438,0,0.14343241851319427,0.8565675814868057,-0.9997800193061471,-0.9997800193061471,-1.0370125225689755
SEQ_439,1,0.8837466258268494,0.8837466258268494,1.2521272249619937,1.2521272249619937,0.8811641717707812
SEQ_44,1,0.8821380664204862,0.8821380664204862,1.2429529234627275,1.2429529234627275,0.8733494931833166
SEQ_440,0,0.06201092050464967,0.9379890794953504,-1.5485105643817865,-1.5485105643817865,-1.504421713473959
SEQ_441,0,0.1313070033290778,0.8686929966709223,-1.0602307312542865,-1.0602307312542865,-1.088504495477856
SEQ_442,0,0.2986809137818975,0.7013190862181025,-0.4486121145778473,-0.4486121145778473,-0.5675271864349388
SEQ_443,0,0.05731746904953422,0.9426825309504658,-1.6240085578514198,-1.6240085578514198,-1.5687309748396203
SEQ_444,0,0.23441189343646007,0.7655881065635399,-0.6434448595315501,-0.6434448595315501,-0.7334859005940974
SEQ_445,0,0.24644557630547415,0.7535544236945259,-0.6045319981932697,-0.6045319981932697,-0.7003398889547848
SEQ_446,0,0.0581341670107216,0.9418658329892784,-1.6154133337160923,-1.6154133337160923,-1.5614095548917173
SEQ_447,0,0.18586439155929116,0.8141356084407089,-0.8167668009355352,-0.8167668009355352,-0.8811216921947828
SEQ_448,0,0.17557418912955775,0.8244258108704423,-0.8578119673273906,-0.8578119673273906,-0.9160840032706734
SEQ_449,1,0.7858473662170004,0.7858473662170004,0.8229246980212098,0.8229246980212098,0.5155690583729792
SEQ_45,1,0.8821380664204862,0.8821380664204862,1.2429529234627275,1.2429529234627275,0.8733494931833166
SEQ_450,1,0.9496958043910649,0.9496958043910649,1.789406944542061,1.789406944542061,1.3388195388215784
SEQ_451,1,0.9146474870005938,0.9146474870005938,1.454713773887912,1.454713773887912,1.0537275833968713
SEQ_452,1,0.9648253208026571,0.9648253208026571,2.0102468988313413,2.0102468988313413,1.5269312181880283
SEQ_453,0,0.1135598370016993,0.8864401629983008,-1.1579084060485005,-1.1579084060485005,-1.1717064301154665
SEQ_454,1,0.9496958043910649,0.9496958043910649,1.789406944542061,1.789406944542061,1.3388195388215784
SEQ_455,1,0.9366706418755342,0.9366706418755342,1.6451152351872294,1.6451152351872294,1.2159117259996364
SEQ_456,1,0.893921737793532,0.893921737793532,1.312886370528569,1.312886370528569,0.9329188687239759
SEQ_457,1,0.9306844760015563,0.9306844760015563,1.5879405348272577,1.5879405348272577,1.1672102628219205
SEQ_458,0,0.06516750360139462,0.9348324963986054,-1.517204585714951,-1.517204585714951,-1.4777552516003318
SEQ_459,1,0.573561027071503,0.573561027071503,0.22977099105422705,0.22977099105422705,0.010320176670007009
SEQ_46,1,0.5835682077838139,0.5835682077838139,0.2535902932897677,0.2535902932897677,0.030609480565602323
SEQ_460,0,0.2578485371028883,0.7421514628971118,-0.5688225500922678,-0.5688225500922678,-0.6699225477035299
SEQ_461,1,0.6970874348773085,0.6970874348773085,0.5474939267414004,0.5474939267414004,0.28095687009669973
SEQ_462,0,0.33070197441271576,0.6692980255872842,-0.370270693274558,-0.370270693274558,-0.5007958905843145
SEQ_463,1,0.573561027071503,0.573561027071503,0.22977099105422705,0.22977099105422705,0.010320176670007009
SEQ_464,1,0.9064202206917996,0.9064202206917996,1.395047462291867,1.395047462291867,1.0029037634406708
SEQ_465,1,0.9473361950404519,0.9473361950404519,1.760834780184806,1.760834780184806,1.3144817425307087
SEQ_466,1,0.5191245750934127,0.5191245750934127,0.1005683310283988,0.1005683310283988,-0.09973476983769934
SEQ_467,1,0.9256042673871744,0.9256042673871744,1.542908458482123,1.542908458482123,1.1288518981233608
SEQ_468,1,0.7982590978504,0.7982590978504,0.8673834858851704,0.8673834858851704,0.5534390954077238
SEQ_469,1,0.6596443101633945,0.6596443101633945,0.4460818561119161,0.4460818561119161,0.19457397359803233
SEQ_47,1,0.8750707675330331,0.8750707675330331,1.2038917343397073,1.2038917343397073,0.8400771357983988
SEQ_470,1,0.7511925205871486,0.7511925205871486,0.7077941511121576,0.7077941511121576,0.41750075096393824
SEQ_471,1,0.6605531233460881,0.6605531233460881,0.44847346215699335,0.44847346215699335,0.19661114586140424
SEQ_472,1,0.8192434251844639,0.8192434251844639,0.9474311590625194,0.9474311590625194,0.6216237781986077
SEQ_473,1,0.6255452893221429,0.6255452893221429,0.3531507646215276,0.3531507646215276,0.11541518305275304
SEQ_474,1,0.8610749395149415,0.8610749395149415,1.131831836684694,1.131831836684694,0.778696447659409
SEQ_475,1,0.492000788163692,0.5079992118363079,0.03648718582348576,0.03648718582348576,-0.1543191491861543
SEQ_476,1,0.8748065876757509,0.8748065876757509,1.2024690267702836,1.2024690267702836,0.8388652721617079
SEQ_477,1,0.7956454018024176,0.7956454018024176,0.857857773044972,0.857857773044972,0.5453250843117741
SEQ_478,1,0.8514423444966757,0.8514423444966757,1.0857173976405017,1.0857173976405017,0.7394161254026774
SEQ_479,1,0.7636969053268943,0.7636969053268943,0.7479745060267425,0.7479745060267425,0.451726414815606
SEQ_48,1,0.8821380664204862,0.8821380664204862,1.2429529234627275,1.2429529234627275,0.8733494931833166
SEQ_480,1,0.7945707807629052,0.7945707807629052,0.8539673516448011,0.8539673516448011,0.5420112197287797
SEQ_481,0,0.1135598370016993,0.8864401629983008,-1.1579084060485005,-1.1579084060485005,-1.1717064301154665
SEQ_482,0,0.1135598370016993,0.8864401629983008,-1.1579084060485005,-1.1579084060485005,-1.1717064301154665
SEQ_483,0,0.1135598370016993,0.8864401629983008,-1.1579084060485005,-1.1579084060485005,-1.1717064301154665
SEQ_484,0,0.1135598370016993,0.8864401629983008,-1.1579084060485005,-1.1579084060485005,-1.1717064301154665
SEQ_485,1,0.8964621671258399,0.8964621671258399,1.3288584442393745,1.3288584442393745,0.9465238960315286
SEQ_486,0,0.07364823221063087,0.9263517677893691,-1.4395896753507826,-1.4395896753507826,-1.4116427984463378
SEQ_487,0,0.1135598370016993,0.8864401629983008,-1.1579084060485005,-1.1579084060485005,-1.1717064301154665
SEQ_488,1,0.9044370280290127,0.9044370280290127,1.3813771196525497,1.3813771196525497,0.9912593528100281
SEQ_489,0,0.1092834852216762,0.8907165147783238,-1.1834137404031675,-1.1834137404031675,-1.19343189774518
SEQ_49,0,0.37222773319625313,0.6277722668037469,-0.2568118747188483,-0.2568118747188483,-0.40415156294833515
SEQ_490,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_491,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_492,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_493,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_494,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_495,0,0.1092834852216762,0.8907165147783238,-1.1834137404031675,-1.1834137404031675,-1.19343189774518
SEQ_496,0,0.1092834852216762,0.8907165147783238,-1.1834137404031675,-1.1834137404031675,-1.19343189774518
SEQ_497,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_498,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_499,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_5,0,0.338929804651266,0.661070195348734,-0.3470431112415656,-0.3470431112415656,-0.48101061451001903
SEQ_50,0,0.06883943138682071,0.9311605686131793,-1.482515362595463,-1.482515362595463,-1.4482069389413976
SEQ_500,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_501,0,0.14659206727358784,0.8534079327264121,-0.9847324836449178,-0.9847324836449178,-1.0241950176357308
SEQ_502,1,0.9526565659861475,0.9526565659861475,1.8271106224782758,1.8271106224782758,1.3709355669094243
SEQ_503,0,0.16874406893913932,0.8312559310608607,-0.88611133784097,-0.88611133784097,-0.9401894335106634
SEQ_504,0,0.15225946125132855,0.8477405387486714,-0.958401516247768,-0.958401516247768,-1.0017662750091456
SEQ_505,1,0.8192434251844639,0.8192434251844639,0.9474311590625194,0.9474311590625194,0.6216237781986077
SEQ_506,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_507,1,0.7704851181420794,0.7704851181420794,0.7703989828978147,0.7703989828978147,0.47082760516273814
SEQ_508,0,0.3627372381776688,0.6372627618223312,-0.281951926110962,-0.281951926110962,-0.4255658822093083
SEQ_509,1,0.9663605600280374,0.9663605600280374,2.037564224025022,2.037564224025022,1.5502001413071278
SEQ_51,1,0.9530583983368907,0.9530583983368907,1.8323993247876085,1.8323993247876085,1.3754404884770797
SEQ_510,1,0.8477211154173371,0.8477211154173371,1.0685647926391302,1.0685647926391302,0.7248055204389995
SEQ_511,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_512,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_513,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_514,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_515,0,0.0810177412197862,0.9189822587802138,-1.3785645732445335,-1.3785645732445335,-1.3596615594641994
SEQ_516,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_517,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_518,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_519,0,0.10144922653179506,0.898550773468205,-1.2325051617644953,-1.2325051617644953,-1.2352480163206658
SEQ_52,0,0.14076337390357613,0.8592366260964239,-1.0127076131684327,-1.0127076131684327,-1.0480242590974864
SEQ_520,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_521,0,0.14337968754803715,0.8566203124519629,-1.0000334735358152,-1.0000334735358152,-1.0372284151185769
SEQ_522,1,0.8813324177076798,0.8813324177076798,1.2383989413576098,1.2383989413576098,0.8694704069719678
SEQ_523,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_524,0,0.39122040612927206,0.6087795938707279,-0.20770905243746962,-0.20770905243746962,-0.36232573305849963
SEQ_525,1,0.8813324177076798,0.8813324177076798,1.2383989413576098,1.2383989413576098,0.8694704069719678
SEQ_526,1,0.7020005424081056,0.7020005424081056,0.5612958028601561,0.5612958028601561,0.2927133210680033
SEQ_527,1,0.9663918256583871,0.9663918256583871,2.038132943299523,2.038132943299523,1.5506845769164304
SEQ_528,0,0.23922407561740452,0.7607759243825954,-0.6277235210299198,-0.6277235210299198,-0.7200944497719501
SEQ_529,1,0.8477211154173371,0.8477211154173371,1.0685647926391302,1.0685647926391302,0.7248055204389995
SEQ_53,0,0.1826527498540464,0.8173472501459536,-0.8293831655595427,-0.8293831655595427,-0.8918683233673864
SEQ_530,1,0.6074427433270407,0.6074427433270407,0.3103337836104032,0.3103337836104032,0.07894363862898669
SEQ_531,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_532,1,0.6328825024117897,0.6328825024117897,0.37042502895038065,0.37042502895038065,0.13012941754523066
SEQ_533,1,0.8477211154173371,0.8477211154173371,1.0685647926391302,1.0685647926391302,0.7248055204389995
SEQ_534,1,0.8418959227280205,0.8418959227280205,1.0423908284496841,1.0423908284496841,0.7025105132914047
SEQ_535,1,0.8477211154173371,0.8477211154173371,1.0685647926391302,1.0685647926391302,0.7248055204389995
SEQ_536,1,0.9173763773100112,0.9173763773100112,1.475664031558492,1.475664031558492,1.0715730324518475
SEQ_537,1,0.48464445955080965,0.5153555404491903,0.019102523555545536,0.019102523555545536,-0.16912742074627723
SEQ_538,1,0.9308799339810485,0.9308799339810485,1.5897335413903302,1.5897335413903302,1.168737547487325
SEQ_539,0,0.20300886714822589,0.7969911328517741,-0.7521039183837237,-0.7521039183837237,-0.8260417884307961
SEQ_54,1,0.9715062501764131,0.9715062501764131,2.1388169697136865,2.1388169697136865,1.6364473246723679
SEQ_540,1,0.9662692038641998,0.9662692038641998,2.035905378147399,2.035905378147399,1.5487871348389186
SEQ_541,1,0.938410353272174,0.938410353272174,1.662678287588213,1.662678287588213,1.230871950441733
SEQ_542,0,0.4534517584156984,0.5465482415843016,-0.054954076672660945,-0.054954076672660945,-0.23220890200237965
SEQ_543,1,0.8243444365270639,0.8243444365270639,0.9679586724712005,0.9679586724712005,0.6391091332963821
SEQ_544,1,0.9084509327629373,0.9084509327629373,1.409319021548968,1.409319021548968,1.0150602909479824
SEQ_545,0,0.3020568708782582,0.6979431291217417,-0.4391267637064592,-0.4391267637064592,-0.5594475557017267
SEQ_546,1,0.639885823679828,0.639885823679828,0.3868615645796697,0.3868615645796697,0.14413007394883567
SEQ_547,1,0.7546316354073748,0.7546316354073748,0.7187065261346252,0.7187065261346252,0.42679592220212814
SEQ_548,1,0.9601456845398133,0.9601456845398133,1.9335403271386262,1.9335403271386262,1.4615924887629244
SEQ_549,1,0.6895201454556559,0.6895201454556559,0.5264804652236544,0.5264804652236544,0.2630575839456641
SEQ_55,1,0.880559508820476,0.880559508820476,1.2340552549609813,1.2340552549609813,0.8657704508415628
SEQ_550,0,0.24644557630547415,0.7535544236945259,-0.6045319981932697,-0.6045319981932697,-0.7003398889547848
SEQ_551,0,0.2717769645279346,0.7282230354720653,-0.526573194568075,-0.526573194568075,-0.6339345071997926
SEQ_552,1,0.5208633102182749,0.5208633102182749,0.10468029523578293,0.10468029523578293,-0.0962321948845614
SEQ_553,0,0.19076320053437484,0.8092367994656251,-0.7978425472657144,-0.7978425472657144,-0.8650019952402923
SEQ_554,1,0.8748065876757509,0.8748065876757509,1.2024690267702836,1.2024690267702836,0.8388652721617079
SEQ_555,0,0.09309977442694474,0.9069002255730553,-1.2886771800805321,-1.2886771800805321,-1.283095393996679
SEQ_556,1,0.5794521016640165,0.5794521016640165,0.24379341621543116,0.24379341621543116,0.022264491521699174
SEQ_557,1,0.7945707807629052,0.7945707807629052,0.8539673516448011,0.8539673516448011,0.5420112197287797
